trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalance_strategy,allocator,tag,throughput,rebalanced_slabs,miss_ratio,n_rebalanced_slabs,monitor_interval,n_alloc_failures,uuid,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
wiki_2019u,2652082865,0.01,4,12424,marginal-hits-tuned,LRU2Q,cold,343016.0135403651,9247.0,0.1750746703405419,9247,50000,1,wiki_2019u-37fb1a4aed87c56b3e28d410e09d841c,0.15231291446686432,0.17963793588043983,0.046310739057399714
wiki_2019u,2652082865,0.01,4,12424,disabled,LRU2Q,,346413.19053504005,,0.3273875848074062,0,50000,10,wiki_2019u-6328985f738615842fec5f0642debfc2,0.0,0.027325021413575512,
wiki_2019u,2652082865,0.01,4,12424,hits,LRU2Q,,352278.2489858239,3752.0,0.2401177514673732,3752,50000,1,wiki_2019u-f5fdba9884538cf423194de1510acd1d,0.08726983334003299,0.1145948547536085,
wiki_2019u,2652082865,0.01,4,12424,marginal-hits,LRU2Q,cold,305664.88456288085,53002.0,0.2213854093979416,53002,50000,1,wiki_2019u-2f5b0927fed9c2b1f88607690d6ed5d8,0.1060021754094646,0.13332719682304012,
wiki_2019u,2652082865,0.01,4,12424,free-mem,LRU2Q,,364789.2733701315,1.0,0.3273875919715868,1,50000,1,wiki_2019u-3839458ea477113d5efd4f21e2d8edaf,-7.16418058210877e-09,0.02732501424939493,
wiki_2019u,2652082865,0.01,4,12424,tail-age,LRU2Q,,344361.0948492339,5066.0,0.2380031089595069,5066,50000,1,wiki_2019u-e2a715083e39643e11477c82f6c4d7ac,0.0893844758478993,0.11670949726147481,
wiki_2019u,2652082865,0.01,4,12424,hits,TINYLFU,,314112.41411337466,3805.0,0.2197364242990832,3805,50000,1,wiki_2019u-bfe958da6081d3dc038340cb565aa7b4,0.08094209233978783,0.13497618192189853,
wiki_2019u,2652082865,0.01,4,12424,tail-age,TINYLFU,,295593.6188687699,52936.0,0.3016408425551605,52936,50000,1,wiki_2019u-b6f13770abee2198f6dfe6f5d1f9ce3d,-0.0009623259162894748,0.053071763665821226,
wiki_2019u,2652082865,0.01,4,12424,free-mem,TINYLFU,,312853.2807154418,1.0,0.300678441603506,1,50000,1,wiki_2019u-a7a7e14ba7bc3fa2fa9144ca38049250,7.50353650325053e-08,0.05403416461747573,
wiki_2019u,2652082865,0.01,4,12424,marginal-hits,TINYLFU,,318622.6909412364,53002.0,0.1793350448834725,53002,50000,1,wiki_2019u-1ae74797e2929a9c86f2ecfa77e7b893,0.12134347175539853,0.17537756133750923,
wiki_2019u,2652082865,0.01,4,12424,disabled,TINYLFU,,341994.89610449097,,0.300678516638871,0,50000,10,wiki_2019u-0aca464b9670f572bf8d25a741daab91,0.0,0.0540340895821107,
wiki_2019u,2652082865,0.01,4,12424,marginal-hits-tuned,TINYLFU,,305039.7271610414,8451.0,0.1629212725907856,8451,50000,1,wiki_2019u-0edd70f072a6979c3e23c7816dde267f,0.13775724404808543,0.19179133363019613,0.016413772292686896
