rebalance_strategy,slab_count,rebalance_interval,request_id,miss_ratio
marginal-hits-interval-100k,256,100000,76000000,0.17987
marginal-hits-interval-100k,256,100000,76800000,0.17608
marginal-hits-interval-100k,256,100000,77700000,0.17886
marginal-hits-interval-100k,256,100000,17100000,0.18119
marginal-hits-interval-100k,256,100000,16100000,0.1807
marginal-hits-interval-100k,256,100000,51800000,0.17432
marginal-hits-interval-100k,256,100000,45600000,0.17347
marginal-hits-interval-100k,256,100000,32700000,0.17568
marginal-hits-interval-100k,256,100000,31100000,0.17799
marginal-hits-interval-100k,256,100000,11700000,0.19412
marginal-hits-interval-100k,256,100000,25300000,0.17609
marginal-hits-interval-100k,256,100000,38700000,0.17596
marginal-hits-interval-100k,256,100000,13100000,0.18422
marginal-hits-interval-100k,256,100000,65700000,0.17498
marginal-hits-interval-100k,256,100000,39900000,0.17979
marginal-hits-interval-100k,256,100000,34100000,0.17662
marginal-hits-interval-100k,256,100000,32200000,0.1751
marginal-hits-interval-100k,256,100000,29700000,0.17615
marginal-hits-interval-100k,256,100000,62000000,0.17339
marginal-hits-interval-100k,256,100000,78000000,0.17606
marginal-hits-interval-100k,256,100000,44400000,0.17715
marginal-hits-interval-100k,256,100000,27900000,0.17571
marginal-hits-interval-100k,256,100000,5500000,0.23676
marginal-hits-interval-100k,256,100000,13000000,0.18704
marginal-hits-interval-100k,256,100000,21900000,0.1786
marginal-hits-interval-100k,256,100000,64000000,0.17626
marginal-hits-interval-100k,256,100000,69300000,0.17311
marginal-hits-interval-100k,256,100000,75100000,0.17527
marginal-hits-interval-100k,256,100000,49000000,0.17384
marginal-hits-interval-100k,256,100000,52300000,0.17129
marginal-hits-interval-100k,256,100000,34700000,0.17816
marginal-hits-interval-100k,256,100000,26300000,0.17675
marginal-hits-interval-100k,256,100000,8800000,0.19961
marginal-hits-interval-100k,256,100000,3400000,0.26596
marginal-hits-interval-100k,256,100000,19900000,0.17593
marginal-hits-interval-100k,256,100000,25500000,0.17695
marginal-hits-interval-100k,256,100000,77200000,0.17658
marginal-hits-interval-100k,256,100000,44000000,0.17925
marginal-hits-interval-100k,256,100000,62400000,0.17257
marginal-hits-interval-100k,256,100000,67800000,0.17495
marginal-hits-interval-100k,256,100000,72800000,0.17681
marginal-hits-interval-100k,256,100000,76900000,0.17627
marginal-hits-interval-100k,256,100000,43700000,0.17677
marginal-hits-interval-100k,256,100000,38400000,0.17771
marginal-hits-interval-100k,256,100000,6800000,0.21646
marginal-hits-interval-100k,256,100000,54800000,0.17651
marginal-hits-interval-100k,256,100000,65600000,0.17678
marginal-hits-interval-100k,256,100000,67400000,0.17191
marginal-hits-interval-100k,256,100000,68100000,0.17244
marginal-hits-interval-100k,256,100000,77400000,0.17326
marginal-hits-interval-100k,256,100000,69500000,0.1737
marginal-hits-interval-100k,256,100000,42400000,0.1733
marginal-hits-interval-100k,256,100000,41200000,0.17418
marginal-hits-interval-100k,256,100000,39700000,0.17574
marginal-hits-interval-100k,256,100000,11600000,0.19662
marginal-hits-interval-100k,256,100000,7100000,0.21476
marginal-hits-interval-100k,256,100000,69900000,0.17132
marginal-hits-interval-100k,256,100000,52500000,0.17373
marginal-hits-interval-100k,256,100000,51100000,0.17744
marginal-hits-interval-100k,256,100000,8400000,0.20149
marginal-hits-interval-100k,256,100000,56100000,0.17511
marginal-hits-interval-100k,256,100000,63900000,0.17571
marginal-hits-interval-100k,256,100000,40600000,0.17603
marginal-hits-interval-100k,256,100000,14900000,0.18508
marginal-hits-interval-100k,256,100000,77000000,0.1728
marginal-hits-interval-100k,256,100000,61500000,0.17572
marginal-hits-interval-100k,256,100000,52200000,0.17301
marginal-hits-interval-100k,256,100000,2500000,0.29508
marginal-hits-interval-100k,256,100000,18500000,0.18096
marginal-hits-interval-100k,256,100000,68700000,0.17434
marginal-hits-interval-100k,256,100000,75900000,0.18084
marginal-hits-interval-100k,256,100000,43400000,0.17622
marginal-hits-interval-100k,256,100000,37100000,0.17487
marginal-hits-interval-100k,256,100000,36000000,0.17541
marginal-hits-interval-100k,256,100000,34400000,0.17465
marginal-hits-interval-100k,256,100000,62600000,0.17302
marginal-hits-interval-100k,256,100000,51700000,0.17229
marginal-hits-interval-100k,256,100000,39000000,0.17618
marginal-hits-interval-100k,256,100000,33700000,0.17504
marginal-hits-interval-100k,256,100000,29500000,0.17705
marginal-hits-interval-100k,256,100000,8200000,0.20523
marginal-hits-interval-100k,256,100000,100000,0.73732
marginal-hits-interval-100k,256,100000,24600000,0.17354
marginal-hits-interval-100k,256,100000,59900000,0.17769
marginal-hits-interval-100k,256,100000,65300000,0.18023
marginal-hits-interval-100k,256,100000,48600000,0.1758
marginal-hits-interval-100k,256,100000,48500000,0.17672
marginal-hits-interval-100k,256,100000,5300000,0.23334
marginal-hits-interval-100k,256,100000,63400000,0.17387
marginal-hits-interval-100k,256,100000,66400000,0.17824
marginal-hits-interval-100k,256,100000,35600000,0.1786
marginal-hits-interval-100k,256,100000,32800000,0.17554
marginal-hits-interval-100k,256,100000,27400000,0.17347
marginal-hits-interval-100k,256,100000,1300000,0.4075
marginal-hits-interval-100k,256,100000,24900000,0.17874
marginal-hits-interval-100k,256,100000,58300000,0.17236
marginal-hits-interval-100k,256,100000,66100000,0.17505
marginal-hits-interval-100k,256,100000,70000000,0.17558
marginal-hits-interval-100k,256,100000,71600000,0.17605
marginal-hits-interval-100k,256,100000,77300000,0.17382
marginal-hits-interval-100k,256,100000,60900000,0.17476
marginal-hits-interval-100k,256,100000,35200000,0.17806
marginal-hits-interval-100k,256,100000,28300000,0.17567
marginal-hits-interval-100k,256,100000,15700000,0.18145
marginal-hits-interval-100k,256,100000,79300000,0.17649
marginal-hits-interval-100k,256,100000,41300000,0.17565
marginal-hits-interval-100k,256,100000,35400000,0.17772
marginal-hits-interval-100k,256,100000,11200000,0.18698
marginal-hits-interval-100k,256,100000,15800000,0.18255
marginal-hits-interval-100k,256,100000,56200000,0.17489
marginal-hits-interval-100k,256,100000,69000000,0.17534
marginal-hits-interval-100k,256,100000,25800000,0.17783
marginal-hits-interval-100k,256,100000,5000000,0.24134
marginal-hits-interval-100k,256,100000,19800000,0.17623
marginal-hits-interval-100k,256,100000,57700000,0.17579
marginal-hits-interval-100k,256,100000,74300000,0.17464
marginal-hits-interval-100k,256,100000,79200000,0.18311
marginal-hits-interval-100k,256,100000,35000000,0.17793
marginal-hits-interval-100k,256,100000,34300000,0.17491
marginal-hits-interval-100k,256,100000,30000000,0.17714
marginal-hits-interval-100k,256,100000,11000000,0.18769
marginal-hits-interval-100k,256,100000,18200000,0.18357
marginal-hits-interval-100k,256,100000,21100000,0.17799
marginal-hits-interval-100k,256,100000,24800000,0.17635
marginal-hits-interval-100k,256,100000,57200000,0.17665
marginal-hits-interval-100k,256,100000,68200000,0.17537
marginal-hits-interval-100k,256,100000,2400000,0.30113
marginal-hits-interval-100k,256,100000,20700000,0.17747
marginal-hits-interval-100k,256,100000,44300000,0.1745
marginal-hits-interval-100k,256,100000,36500000,0.17851
marginal-hits-interval-100k,256,100000,15600000,0.18137
marginal-hits-interval-100k,256,100000,18400000,0.18102
marginal-hits-interval-100k,256,100000,23600000,0.18185
marginal-hits-interval-100k,256,100000,67300000,0.17253
marginal-hits-interval-100k,256,100000,68500000,0.17372
marginal-hits-interval-100k,256,100000,52000000,0.17371
marginal-hits-interval-100k,256,100000,46100000,0.18344
marginal-hits-interval-100k,256,100000,27700000,0.17926
marginal-hits-interval-100k,256,100000,25700000,0.17849
marginal-hits-interval-100k,256,100000,5900000,0.22724
marginal-hits-interval-100k,256,100000,20600000,0.17849
marginal-hits-interval-100k,256,100000,66300000,0.17498
marginal-hits-interval-100k,256,100000,71100000,0.17309
marginal-hits-interval-100k,256,100000,33000000,0.17357
marginal-hits-interval-100k,256,100000,60400000,0.17565
marginal-hits-interval-100k,256,100000,73900000,0.17571
marginal-hits-interval-100k,256,100000,67600000,0.17587
marginal-hits-interval-100k,256,100000,50500000,0.17512
marginal-hits-interval-100k,256,100000,49800000,0.17531
marginal-hits-interval-100k,256,100000,44600000,0.17767
marginal-hits-interval-100k,256,100000,3200000,0.26615
marginal-hits-interval-100k,256,100000,13500000,0.18657
marginal-hits-interval-100k,256,100000,18300000,0.18168
marginal-hits-interval-100k,256,100000,18600000,0.17989
marginal-hits-interval-100k,256,100000,13600000,0.18427
marginal-hits-interval-100k,256,100000,16500000,0.17946
marginal-hits-interval-100k,256,100000,57300000,0.17575
marginal-hits-interval-100k,256,100000,53000000,0.17849
marginal-hits-interval-100k,256,100000,48700000,0.17494
marginal-hits-interval-100k,256,100000,39200000,0.1747
marginal-hits-interval-100k,256,100000,10400000,0.19328
marginal-hits-interval-100k,256,100000,14500000,0.18427
marginal-hits-interval-100k,256,100000,64100000,0.17221
marginal-hits-interval-100k,256,100000,60800000,0.17343
marginal-hits-interval-100k,256,100000,44800000,0.17513
marginal-hits-interval-100k,256,100000,27100000,0.17869
marginal-hits-interval-100k,256,100000,19700000,0.17826
marginal-hits-interval-100k,256,100000,67000000,0.1755
marginal-hits-interval-100k,256,100000,74800000,0.17577
marginal-hits-interval-100k,256,100000,78900000,0.17817
marginal-hits-interval-100k,256,100000,45800000,0.175
marginal-hits-interval-100k,256,100000,8300000,0.20547
marginal-hits-interval-100k,256,100000,14400000,0.18531
marginal-hits-interval-100k,256,100000,21500000,0.17546
marginal-hits-interval-100k,256,100000,58800000,0.17348
marginal-hits-interval-100k,256,100000,62500000,0.17216
marginal-hits-interval-100k,256,100000,52700000,0.17355
marginal-hits-interval-100k,256,100000,39300000,0.17334
marginal-hits-interval-100k,256,100000,38100000,0.17892
marginal-hits-interval-100k,256,100000,19300000,0.18015
marginal-hits-interval-100k,256,100000,50100000,0.17808
marginal-hits-interval-100k,256,100000,40800000,0.17583
marginal-hits-interval-100k,256,100000,54900000,0.1724
marginal-hits-interval-100k,256,100000,58400000,0.17106
marginal-hits-interval-100k,256,100000,74900000,0.17583
marginal-hits-interval-100k,256,100000,1600000,0.37185
marginal-hits-interval-100k,256,100000,5800000,0.22973
marginal-hits-interval-100k,256,100000,59800000,0.18023
marginal-hits-interval-100k,256,100000,76600000,0.17833
marginal-hits-interval-100k,256,100000,34900000,0.17859
marginal-hits-interval-100k,256,100000,4100000,0.25474
marginal-hits-interval-100k,256,100000,58000000,0.17522
marginal-hits-interval-100k,256,100000,59500000,0.17781
marginal-hits-interval-100k,256,100000,49400000,0.17365
marginal-hits-interval-100k,256,100000,46000000,0.18301
marginal-hits-interval-100k,256,100000,45400000,0.17531
marginal-hits-interval-100k,256,100000,44100000,0.18008
marginal-hits-interval-100k,256,100000,4500000,0.24687
marginal-hits-interval-100k,256,100000,69100000,0.17647
marginal-hits-interval-100k,256,100000,74600000,0.17855
marginal-hits-interval-100k,256,100000,53700000,0.17434
marginal-hits-interval-100k,256,100000,41000000,0.17479
marginal-hits-interval-100k,256,100000,38600000,0.17741
marginal-hits-interval-100k,256,100000,28100000,0.1766
marginal-hits-interval-100k,256,100000,60700000,0.17779
marginal-hits-interval-100k,256,100000,63600000,0.17351
marginal-hits-interval-100k,256,100000,68600000,0.17343
marginal-hits-interval-100k,256,100000,78600000,0.17486
marginal-hits-interval-100k,256,100000,71900000,0.17263
marginal-hits-interval-100k,256,100000,48800000,0.17487
marginal-hits-interval-100k,256,100000,10600000,0.19287
marginal-hits-interval-100k,256,100000,14100000,0.18599
marginal-hits-interval-100k,256,100000,55500000,0.17881
marginal-hits-interval-100k,256,100000,68000000,0.17167
marginal-hits-interval-100k,256,100000,48000000,0.175
marginal-hits-interval-100k,256,100000,26500000,0.18014
marginal-hits-interval-100k,256,100000,12600000,0.18842
marginal-hits-interval-100k,256,100000,70300000,0.17679
marginal-hits-interval-100k,256,100000,53600000,0.18045
marginal-hits-interval-100k,256,100000,47200000,0.17687
marginal-hits-interval-100k,256,100000,33800000,0.17534
marginal-hits-interval-100k,256,100000,18800000,0.17753
marginal-hits-interval-100k,256,100000,67500000,0.17277
marginal-hits-interval-100k,256,100000,78300000,0.17746
marginal-hits-interval-100k,256,100000,53400000,0.18084
marginal-hits-interval-100k,256,100000,27500000,0.17608
marginal-hits-interval-100k,256,100000,1500000,0.3841
marginal-hits-interval-100k,256,100000,15200000,0.18205
marginal-hits-interval-100k,256,100000,24300000,0.17676
marginal-hits-interval-100k,256,100000,64900000,0.17498
marginal-hits-interval-100k,256,100000,61800000,0.17068
marginal-hits-interval-100k,256,100000,49700000,0.17732
marginal-hits-interval-100k,256,100000,29400000,0.17915
marginal-hits-interval-100k,256,100000,9300000,0.19601
marginal-hits-interval-100k,256,100000,9100000,0.19958
marginal-hits-interval-100k,256,100000,6000000,0.22579
marginal-hits-interval-100k,256,100000,17400000,0.18418
marginal-hits-interval-100k,256,100000,76100000,0.18463
marginal-hits-interval-100k,256,100000,71200000,0.17694
marginal-hits-interval-100k,256,100000,45000000,0.17443
marginal-hits-interval-100k,256,100000,60600000,0.17513
marginal-hits-interval-100k,256,100000,76200000,0.18238
marginal-hits-interval-100k,256,100000,200000,0.64834
marginal-hits-interval-100k,256,100000,12700000,0.18646
marginal-hits-interval-100k,256,100000,62200000,0.17167
marginal-hits-interval-100k,256,100000,63800000,0.17814
marginal-hits-interval-100k,256,100000,67900000,0.17168
marginal-hits-interval-100k,256,100000,33600000,0.17607
marginal-hits-interval-100k,256,100000,27600000,0.18159
marginal-hits-interval-100k,256,100000,30600000,0.17728
marginal-hits-interval-100k,256,100000,28900000,0.17818
marginal-hits-interval-100k,256,100000,26100000,0.17641
marginal-hits-interval-100k,256,100000,15000000,0.18401
marginal-hits-interval-100k,256,100000,61000000,0.17272
marginal-hits-interval-100k,256,100000,66800000,0.1779
marginal-hits-interval-100k,256,100000,35900000,0.18158
marginal-hits-interval-100k,256,100000,6100000,0.22566
marginal-hits-interval-100k,256,100000,14300000,0.18425
marginal-hits-interval-100k,256,100000,62900000,0.17245
marginal-hits-interval-100k,256,100000,63700000,0.17665
marginal-hits-interval-100k,256,100000,47800000,0.17493
marginal-hits-interval-100k,256,100000,42900000,0.17252
marginal-hits-interval-100k,256,100000,46300000,0.17593
marginal-hits-interval-1k,256,1000,51300000,0.25669
marginal-hits-interval-1k,256,1000,46200000,0.27157
marginal-hits-interval-1k,256,1000,40500000,0.26275
marginal-hits-interval-1k,256,1000,33300000,0.27331
marginal-hits-interval-1k,256,1000,31400000,0.25925
marginal-hits-interval-1k,256,1000,3800000,0.29234
marginal-hits-interval-1k,256,1000,37000000,0.26304
marginal-hits-interval-1k,256,1000,0,0.0
marginal-hits-interval-1k,256,1000,400000,0.57264
marginal-hits-interval-1k,256,1000,3500000,0.28926
marginal-hits-interval-1k,256,1000,4900000,0.27949
marginal-hits-interval-1k,256,1000,54600000,0.27701
marginal-hits-interval-1k,256,1000,73100000,0.25843
marginal-hits-interval-1k,256,1000,75300000,0.27104
marginal-hits-interval-1k,256,1000,36600000,0.25899
marginal-hits-interval-1k,256,1000,30400000,0.26324
marginal-hits-interval-1k,256,1000,30200000,0.27018
marginal-hits-interval-1k,256,1000,29000000,0.26122
marginal-hits-interval-1k,256,1000,24700000,0.26476
marginal-hits-interval-1k,256,1000,54500000,0.27408
marginal-hits-interval-1k,256,1000,43800000,0.26407
marginal-hits-interval-1k,256,1000,33900000,0.27335
marginal-hits-interval-1k,256,1000,71000000,0.26445
marginal-hits-interval-1k,256,1000,79400000,0.2552
marginal-hits-interval-1k,256,1000,36900000,0.26199
marginal-hits-interval-1k,256,1000,26400000,0.26055
marginal-hits-interval-1k,256,1000,11500000,0.26522
marginal-hits-interval-1k,256,1000,9500000,0.26427
marginal-hits-interval-1k,256,1000,22900000,0.26935
marginal-hits-interval-1k,256,1000,23800000,0.26986
